NAME,County,State,variable,estimate,Sex,Age,Private_HI
"Lake County, Minnesota",Lake, Minnesota,B27002_005,106,Male,Under 6 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_007,517,Male,6 to 18 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_008,228,Male,6 to 18 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_010,213,Male,19 to 25 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_011,74,Male,19 to 25 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_013,424,Male,26 to 34 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_014,37,Male,26 to 34 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_016,469,Male,35 to 44 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_017,123,Male,35 to 44 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_019,527,Male,45 to 54 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_020,177,Male,45 to 54 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_022,672,Male,55 to 64 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_023,308,Male,55 to 64 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_025,548,Male,65 to 74 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_026,186,Male,65 to 74 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_028,396,Male,75 years and over,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_029,125,Male,75 years and over,No
"Lake County, Minnesota",Lake, Minnesota,B27002_032,236,Female,Under 6 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_033,81,Female,Under 6 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_035,478,Female,6 to 18 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_036,149,Female,6 to 18 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_038,269,Female,19 to 25 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_039,62,Female,19 to 25 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_041,277,Female,26 to 34 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_042,119,Female,26 to 34 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_044,466,Female,35 to 44 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_045,78,Female,35 to 44 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_047,556,Female,45 to 54 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_048,125,Female,45 to 54 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_050,731,Female,55 to 64 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_051,184,Female,55 to 64 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_053,491,Female,65 to 74 years,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_054,147,Female,65 to 74 years,No
"Lake County, Minnesota",Lake, Minnesota,B27002_056,501,Female,75 years and over,Yes
"Lake County, Minnesota",Lake, Minnesota,B27002_057,124,Female,75 years and over,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_004,65,Male,Under 6 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_005,69,Male,Under 6 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_007,258,Male,6 to 18 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_008,18,Male,6 to 18 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_010,54,Male,19 to 25 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_011,56,Male,19 to 25 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_013,98,Male,26 to 34 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_014,58,Male,26 to 34 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_016,182,Male,35 to 44 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_017,21,Male,35 to 44 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_019,250,Male,45 to 54 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_020,52,Male,45 to 54 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_022,329,Male,55 to 64 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_023,77,Male,55 to 64 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_025,140,Male,65 to 74 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_026,126,Male,65 to 74 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_028,132,Male,75 years and over,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_029,30,Male,75 years and over,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_032,27,Female,Under 6 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_033,17,Female,Under 6 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_035,198,Female,6 to 18 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_036,94,Female,6 to 18 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_038,44,Female,19 to 25 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_039,60,Female,19 to 25 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_041,65,Female,26 to 34 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_042,40,Female,26 to 34 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_044,178,Female,35 to 44 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_045,24,Female,35 to 44 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_047,212,Female,45 to 54 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_048,42,Female,45 to 54 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_050,301,Female,55 to 64 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_051,50,Female,55 to 64 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_053,181,Female,65 to 74 years,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_054,46,Female,65 to 74 years,No
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_056,96,Female,75 years and over,Yes
"Lake of the Woods County, Minnesota",Lake of the Woods, Minnesota,B27002_057,68,Female,75 years and over,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_004,651,Male,Under 6 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_005,512,Male,Under 6 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_007,1856,Male,6 to 18 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_008,614,Male,6 to 18 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_010,840,Male,19 to 25 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_011,142,Male,19 to 25 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_013,1079,Male,26 to 34 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_014,299,Male,26 to 34 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_016,1384,Male,35 to 44 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_017,364,Male,35 to 44 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_019,1717,Male,45 to 54 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_020,374,Male,45 to 54 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_022,1776,Male,55 to 64 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_023,303,Male,55 to 64 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_025,907,Male,65 to 74 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_026,399,Male,65 to 74 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_028,701,Male,75 years and over,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_029,138,Male,75 years and over,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_032,658,Female,Under 6 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_033,378,Female,Under 6 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_035,1932,Female,6 to 18 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_036,488,Female,6 to 18 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_038,641,Female,19 to 25 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_039,414,Female,19 to 25 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_041,964,Female,26 to 34 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_042,351,Female,26 to 34 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_044,1357,Female,35 to 44 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_045,334,Female,35 to 44 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_047,1678,Female,45 to 54 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_048,254,Female,45 to 54 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_050,1604,Female,55 to 64 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_051,294,Female,55 to 64 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_053,976,Female,65 to 74 years,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_054,375,Female,65 to 74 years,No
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_056,834,Female,75 years and over,Yes
"Le Sueur County, Minnesota",Le Sueur, Minnesota,B27002_057,253,Female,75 years and over,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_004,136,Male,Under 6 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_005,80,Male,Under 6 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_007,362,Male,6 to 18 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_008,136,Male,6 to 18 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_010,136,Male,19 to 25 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_011,22,Male,19 to 25 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_013,178,Male,26 to 34 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_014,70,Male,26 to 34 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_016,267,Male,35 to 44 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_017,45,Male,35 to 44 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_019,256,Male,45 to 54 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_020,90,Male,45 to 54 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_022,373,Male,55 to 64 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_023,66,Male,55 to 64 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_025,210,Male,65 to 74 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_026,86,Male,65 to 74 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_028,208,Male,75 years and over,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_029,81,Male,75 years and over,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_032,146,Female,Under 6 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_033,71,Female,Under 6 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_035,320,Female,6 to 18 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_036,112,Female,6 to 18 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_038,144,Female,19 to 25 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_039,55,Female,19 to 25 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_041,185,Female,26 to 34 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_042,50,Female,26 to 34 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_044,216,Female,35 to 44 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_045,59,Female,35 to 44 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_047,221,Female,45 to 54 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_048,89,Female,45 to 54 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_050,334,Female,55 to 64 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_051,70,Female,55 to 64 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_053,244,Female,65 to 74 years,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_054,80,Female,65 to 74 years,No
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_056,257,Female,75 years and over,Yes
"Lincoln County, Minnesota",Lincoln, Minnesota,B27002_057,84,Female,75 years and over,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_004,597,Male,Under 6 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_005,493,Male,Under 6 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_007,1741,Male,6 to 18 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_008,659,Male,6 to 18 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_010,1137,Male,19 to 25 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_011,220,Male,19 to 25 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_013,1141,Male,26 to 34 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_014,372,Male,26 to 34 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_016,1165,Male,35 to 44 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_017,408,Male,35 to 44 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_019,1252,Male,45 to 54 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_020,227,Male,45 to 54 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_022,1359,Male,55 to 64 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_023,256,Male,55 to 64 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_025,573,Male,65 to 74 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_026,371,Male,65 to 74 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_028,516,Male,75 years and over,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_029,162,Male,75 years and over,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_032,638,Female,Under 6 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_033,468,Female,Under 6 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_035,1606,Female,6 to 18 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_036,640,Female,6 to 18 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_038,1033,Female,19 to 25 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_039,391,Female,19 to 25 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_041,1011,Female,26 to 34 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_042,476,Female,26 to 34 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_044,1087,Female,35 to 44 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_045,352,Female,35 to 44 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_047,1242,Female,45 to 54 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_048,271,Female,45 to 54 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_050,1376,Female,55 to 64 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_051,267,Female,55 to 64 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_053,680,Female,65 to 74 years,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_054,343,Female,65 to 74 years,No
"Lyon County, Minnesota",Lyon, Minnesota,B27002_056,734,Female,75 years and over,Yes
"Lyon County, Minnesota",Lyon, Minnesota,B27002_057,277,Female,75 years and over,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_004,867,Male,Under 6 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_005,479,Male,Under 6 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_007,2349,Male,6 to 18 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_008,809,Male,6 to 18 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_010,1094,Male,19 to 25 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_011,331,Male,19 to 25 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_013,1472,Male,26 to 34 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_014,581,Male,26 to 34 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_016,1659,Male,35 to 44 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_017,526,Male,35 to 44 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_019,2157,Male,45 to 54 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_020,306,Male,45 to 54 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_022,1991,Male,55 to 64 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_023,378,Male,55 to 64 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_025,1173,Male,65 to 74 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_026,439,Male,65 to 74 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_028,942,Male,75 years and over,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_029,260,Male,75 years and over,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_032,796,Female,Under 6 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_033,459,Female,Under 6 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_035,2129,Female,6 to 18 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_036,851,Female,6 to 18 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_038,974,Female,19 to 25 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_039,356,Female,19 to 25 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_041,1363,Female,26 to 34 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_042,503,Female,26 to 34 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_044,1602,Female,35 to 44 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_045,521,Female,35 to 44 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_047,1945,Female,45 to 54 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_048,433,Female,45 to 54 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_050,2027,Female,55 to 64 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_051,386,Female,55 to 64 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_053,1358,Female,65 to 74 years,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_054,402,Female,65 to 74 years,No
"McLeod County, Minnesota",McLeod, Minnesota,B27002_056,1186,Female,75 years and over,Yes
"McLeod County, Minnesota",McLeod, Minnesota,B27002_057,476,Female,75 years and over,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_004,59,Male,Under 6 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_005,215,Male,Under 6 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_007,185,Male,6 to 18 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_008,443,Male,6 to 18 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_010,103,Male,19 to 25 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_011,112,Male,19 to 25 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_013,79,Male,26 to 34 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_014,153,Male,26 to 34 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_016,154,Male,35 to 44 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_017,124,Male,35 to 44 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_019,167,Male,45 to 54 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_020,129,Male,45 to 54 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_022,229,Male,55 to 64 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_023,137,Male,55 to 64 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_025,135,Male,65 to 74 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_026,117,Male,65 to 74 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_028,116,Male,75 years and over,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_029,59,Male,75 years and over,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_032,62,Female,Under 6 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_033,209,Female,Under 6 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_035,166,Female,6 to 18 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_036,466,Female,6 to 18 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_038,47,Female,19 to 25 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_039,148,Female,19 to 25 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_041,102,Female,26 to 34 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_042,142,Female,26 to 34 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_044,144,Female,35 to 44 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_045,135,Female,35 to 44 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_047,190,Female,45 to 54 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_048,109,Female,45 to 54 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_050,211,Female,55 to 64 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_051,128,Female,55 to 64 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_053,160,Female,65 to 74 years,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_054,116,Female,65 to 74 years,No
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_056,146,Female,75 years and over,Yes
"Mahnomen County, Minnesota",Mahnomen, Minnesota,B27002_057,81,Female,75 years and over,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_004,238,Male,Under 6 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_005,138,Male,Under 6 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_007,559,Male,6 to 18 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_008,178,Male,6 to 18 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_010,256,Male,19 to 25 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_011,106,Male,19 to 25 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_013,385,Male,26 to 34 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_014,75,Male,26 to 34 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_016,388,Male,35 to 44 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_017,117,Male,35 to 44 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_019,515,Male,45 to 54 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_020,127,Male,45 to 54 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_022,609,Male,55 to 64 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_023,142,Male,55 to 64 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_025,320,Male,65 to 74 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_026,174,Male,65 to 74 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_028,287,Male,75 years and over,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_029,121,Male,75 years and over,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_032,265,Female,Under 6 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_033,68,Female,Under 6 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_035,588,Female,6 to 18 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_036,217,Female,6 to 18 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_038,212,Female,19 to 25 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_039,86,Female,19 to 25 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_041,332,Female,26 to 34 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_042,94,Female,26 to 34 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_044,360,Female,35 to 44 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_045,123,Female,35 to 44 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_047,479,Female,45 to 54 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_048,99,Female,45 to 54 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_050,584,Female,55 to 64 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_051,94,Female,55 to 64 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_053,321,Female,65 to 74 years,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_054,136,Female,65 to 74 years,No
"Marshall County, Minnesota",Marshall, Minnesota,B27002_056,358,Female,75 years and over,Yes
"Marshall County, Minnesota",Marshall, Minnesota,B27002_057,171,Female,75 years and over,No
"Martin County, Minnesota",Martin, Minnesota,B27002_004,472,Male,Under 6 years,Yes
"Martin County, Minnesota",Martin, Minnesota,B27002_005,340,Male,Under 6 years,No
"Martin County, Minnesota",Martin, Minnesota,B27002_007,1083,Male,6 to 18 years,Yes
"Martin County, Minnesota",Martin, Minnesota,B27002_008,611,Male,6 to 18 years,No
"Martin County, Minnesota",Martin, Minnesota,B27002_010,532,Male,19 to 25 years,Yes
