NAME,County,State,variable,estimate,Sex,Age,Public_HI
"Grant County, Wisconsin",Grant, Wisconsin,B27003_032,595,Female,Under 6 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_033,1051,Female,Under 6 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_035,892,Female,6 to 18 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_036,3408,Female,6 to 18 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_038,351,Female,19 to 25 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_039,3021,Female,19 to 25 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_041,459,Female,26 to 34 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_042,1698,Female,26 to 34 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_044,362,Female,35 to 44 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_045,2067,Female,35 to 44 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_047,317,Female,45 to 54 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_048,2537,Female,45 to 54 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_050,409,Female,55 to 64 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_051,2916,Female,55 to 64 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_053,2247,Female,65 to 74 years,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_054,46,Female,65 to 74 years,No
"Grant County, Wisconsin",Grant, Wisconsin,B27003_056,2089,Female,75 years and over,Yes
"Grant County, Wisconsin",Grant, Wisconsin,B27003_057,8,Female,75 years and over,No
"Green County, Wisconsin",Green, Wisconsin,B27003_004,384,Male,Under 6 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_005,802,Male,Under 6 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_007,906,Male,6 to 18 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_008,2289,Male,6 to 18 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_010,133,Male,19 to 25 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_011,1150,Male,19 to 25 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_013,232,Male,26 to 34 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_014,1568,Male,26 to 34 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_016,335,Male,35 to 44 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_017,1929,Male,35 to 44 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_019,355,Male,45 to 54 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_020,2285,Male,45 to 54 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_022,423,Male,55 to 64 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_023,2407,Male,55 to 64 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_025,1659,Male,65 to 74 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_026,112,Male,65 to 74 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_028,1078,Male,75 years and over,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_029,0,Male,75 years and over,No
"Green County, Wisconsin",Green, Wisconsin,B27003_032,399,Female,Under 6 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_033,708,Female,Under 6 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_035,807,Female,6 to 18 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_036,2463,Female,6 to 18 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_038,173,Female,19 to 25 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_039,1045,Female,19 to 25 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_041,379,Female,26 to 34 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_042,1445,Female,26 to 34 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_044,365,Female,35 to 44 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_045,1926,Female,35 to 44 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_047,218,Female,45 to 54 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_048,2362,Female,45 to 54 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_050,308,Female,55 to 64 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_051,2485,Female,55 to 64 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_053,1737,Female,65 to 74 years,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_054,86,Female,65 to 74 years,No
"Green County, Wisconsin",Green, Wisconsin,B27003_056,1548,Female,75 years and over,Yes
"Green County, Wisconsin",Green, Wisconsin,B27003_057,12,Female,75 years and over,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_004,321,Male,Under 6 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_005,375,Male,Under 6 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_007,487,Male,6 to 18 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_008,1087,Male,6 to 18 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_010,46,Male,19 to 25 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_011,614,Male,19 to 25 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_013,162,Male,26 to 34 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_014,655,Male,26 to 34 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_016,139,Male,35 to 44 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_017,872,Male,35 to 44 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_019,142,Male,45 to 54 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_020,1123,Male,45 to 54 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_022,262,Male,55 to 64 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_023,1238,Male,55 to 64 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_025,1054,Male,65 to 74 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_026,40,Male,65 to 74 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_028,712,Male,75 years and over,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_029,8,Male,75 years and over,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_032,258,Female,Under 6 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_033,329,Female,Under 6 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_035,404,Female,6 to 18 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_036,1186,Female,6 to 18 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_038,149,Female,19 to 25 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_039,400,Female,19 to 25 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_041,144,Female,26 to 34 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_042,681,Female,26 to 34 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_044,230,Female,35 to 44 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_045,714,Female,35 to 44 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_047,105,Female,45 to 54 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_048,1089,Female,45 to 54 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_050,210,Female,55 to 64 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_051,1269,Female,55 to 64 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_053,1152,Female,65 to 74 years,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_054,17,Female,65 to 74 years,No
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_056,886,Female,75 years and over,Yes
"Green Lake County, Wisconsin",Green Lake, Wisconsin,B27003_057,10,Female,75 years and over,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_004,226,Male,Under 6 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_005,573,Male,Under 6 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_007,557,Male,6 to 18 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_008,1597,Male,6 to 18 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_010,97,Male,19 to 25 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_011,697,Male,19 to 25 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_013,137,Male,26 to 34 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_014,1037,Male,26 to 34 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_016,172,Male,35 to 44 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_017,1238,Male,35 to 44 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_019,183,Male,45 to 54 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_020,1507,Male,45 to 54 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_022,183,Male,55 to 64 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_023,1716,Male,55 to 64 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_025,1180,Male,65 to 74 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_026,57,Male,65 to 74 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_028,653,Male,75 years and over,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_029,0,Male,75 years and over,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_032,242,Female,Under 6 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_033,599,Female,Under 6 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_035,451,Female,6 to 18 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_036,1514,Female,6 to 18 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_038,133,Female,19 to 25 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_039,584,Female,19 to 25 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_041,278,Female,26 to 34 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_042,936,Female,26 to 34 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_044,197,Female,35 to 44 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_045,1143,Female,35 to 44 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_047,226,Female,45 to 54 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_048,1472,Female,45 to 54 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_050,291,Female,55 to 64 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_051,1520,Female,55 to 64 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_053,1171,Female,65 to 74 years,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_054,44,Female,65 to 74 years,No
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_056,846,Female,75 years and over,Yes
"Iowa County, Wisconsin",Iowa, Wisconsin,B27003_057,0,Female,75 years and over,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_004,81,Male,Under 6 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_005,33,Male,Under 6 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_007,141,Male,6 to 18 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_008,181,Male,6 to 18 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_010,15,Male,19 to 25 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_011,123,Male,19 to 25 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_013,47,Male,26 to 34 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_014,148,Male,26 to 34 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_016,89,Male,35 to 44 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_017,222,Male,35 to 44 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_019,88,Male,45 to 54 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_020,326,Male,45 to 54 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_022,158,Male,55 to 64 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_023,430,Male,55 to 64 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_025,466,Male,65 to 74 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_026,3,Male,65 to 74 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_028,324,Male,75 years and over,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_029,0,Male,75 years and over,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_032,56,Female,Under 6 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_033,41,Female,Under 6 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_035,142,Female,6 to 18 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_036,163,Female,6 to 18 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_038,78,Female,19 to 25 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_039,88,Female,19 to 25 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_041,68,Female,26 to 34 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_042,111,Female,26 to 34 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_044,61,Female,35 to 44 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_045,199,Female,35 to 44 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_047,73,Female,45 to 54 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_048,328,Female,45 to 54 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_050,124,Female,55 to 64 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_051,400,Female,55 to 64 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_053,423,Female,65 to 74 years,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_054,1,Female,65 to 74 years,No
"Iron County, Wisconsin",Iron, Wisconsin,B27003_056,378,Female,75 years and over,Yes
"Iron County, Wisconsin",Iron, Wisconsin,B27003_057,0,Female,75 years and over,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_004,332,Male,Under 6 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_005,396,Male,Under 6 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_007,632,Male,6 to 18 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_008,1073,Male,6 to 18 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_010,84,Male,19 to 25 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_011,709,Male,19 to 25 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_013,245,Male,26 to 34 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_014,748,Male,26 to 34 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_016,205,Male,35 to 44 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_017,894,Male,35 to 44 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_019,213,Male,45 to 54 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_020,1181,Male,45 to 54 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_022,402,Male,55 to 64 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_023,1106,Male,55 to 64 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_025,1025,Male,65 to 74 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_026,39,Male,65 to 74 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_028,662,Male,75 years and over,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_029,1,Male,75 years and over,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_032,380,Female,Under 6 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_033,314,Female,Under 6 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_035,629,Female,6 to 18 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_036,1032,Female,6 to 18 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_038,180,Female,19 to 25 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_039,406,Female,19 to 25 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_041,265,Female,26 to 34 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_042,646,Female,26 to 34 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_044,257,Female,35 to 44 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_045,811,Female,35 to 44 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_047,245,Female,45 to 54 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_048,1072,Female,45 to 54 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_050,287,Female,55 to 64 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_051,1102,Female,55 to 64 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_053,1006,Female,65 to 74 years,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_054,36,Female,65 to 74 years,No
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_056,798,Female,75 years and over,Yes
"Jackson County, Wisconsin",Jackson, Wisconsin,B27003_057,1,Female,75 years and over,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_004,1060,Male,Under 6 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_005,1646,Male,Under 6 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_007,2051,Male,6 to 18 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_008,5515,Male,6 to 18 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_010,302,Male,19 to 25 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_011,3611,Male,19 to 25 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_013,612,Male,26 to 34 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_014,3723,Male,26 to 34 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_016,852,Male,35 to 44 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_017,4497,Male,35 to 44 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_019,674,Male,45 to 54 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_020,5448,Male,45 to 54 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_022,1088,Male,55 to 64 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_023,4894,Male,55 to 64 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_025,3695,Male,65 to 74 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_026,137,Male,65 to 74 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_028,2219,Male,75 years and over,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_029,32,Male,75 years and over,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_032,831,Female,Under 6 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_033,1519,Female,Under 6 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_035,2123,Female,6 to 18 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_036,5354,Female,6 to 18 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_038,517,Female,19 to 25 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_039,2993,Female,19 to 25 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_041,722,Female,26 to 34 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_042,3705,Female,26 to 34 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_044,849,Female,35 to 44 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_045,4284,Female,35 to 44 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_047,749,Female,45 to 54 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_048,5276,Female,45 to 54 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_050,908,Female,55 to 64 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_051,5154,Female,55 to 64 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_053,3970,Female,65 to 74 years,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_054,108,Female,65 to 74 years,No
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_056,3022,Female,75 years and over,Yes
"Jefferson County, Wisconsin",Jefferson, Wisconsin,B27003_057,28,Female,75 years and over,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_004,375,Male,Under 6 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_005,476,Male,Under 6 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_007,822,Male,6 to 18 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_008,1201,Male,6 to 18 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_010,108,Male,19 to 25 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_011,799,Male,19 to 25 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_013,219,Male,26 to 34 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_014,993,Male,26 to 34 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_016,383,Male,35 to 44 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_017,1120,Male,35 to 44 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_019,487,Male,45 to 54 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_020,1343,Male,45 to 54 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_022,551,Male,55 to 64 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_023,1376,Male,55 to 64 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_025,1480,Male,65 to 74 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_026,25,Male,65 to 74 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_028,893,Male,75 years and over,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_029,3,Male,75 years and over,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_032,442,Female,Under 6 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_033,394,Female,Under 6 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_035,785,Female,6 to 18 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_036,1084,Female,6 to 18 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_038,149,Female,19 to 25 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_039,582,Female,19 to 25 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_041,277,Female,26 to 34 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_042,873,Female,26 to 34 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_044,358,Female,35 to 44 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_045,948,Female,35 to 44 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_047,335,Female,45 to 54 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_048,1440,Female,45 to 54 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_050,371,Female,55 to 64 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_051,1556,Female,55 to 64 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_053,1474,Female,65 to 74 years,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_054,17,Female,65 to 74 years,No
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_056,1112,Female,75 years and over,Yes
"Juneau County, Wisconsin",Juneau, Wisconsin,B27003_057,0,Female,75 years and over,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_004,2623,Male,Under 6 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_005,3526,Male,Under 6 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_007,5205,Male,6 to 18 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_008,10215,Male,6 to 18 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_010,739,Male,19 to 25 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_011,7379,Male,19 to 25 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_013,1517,Male,26 to 34 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_014,7735,Male,26 to 34 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_016,1549,Male,35 to 44 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_017,8657,Male,35 to 44 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_019,1788,Male,45 to 54 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_020,10412,Male,45 to 54 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_022,2268,Male,55 to 64 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_023,8706,Male,55 to 64 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_025,5747,Male,65 to 74 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_026,300,Male,65 to 74 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_028,3627,Male,75 years and over,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_029,61,Male,75 years and over,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_032,2600,Female,Under 6 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_033,3014,Female,Under 6 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_035,4998,Female,6 to 18 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_036,9839,Female,6 to 18 years,No
